,client_id,pay_dt,pay_sum,recurrentis,pay_method,pay_purpose_cat,pay_hour
11278,88C8DF01-278B-4D57-95C3-0610101A9FDD,2022-02-11,100.0,1,cards,general,12
9907,0EAC86D6-5269-4696-AB53-E818837D89AC,2022-02-11,1000.0,0,cards,general,21
13194,BE772882-E54C-4097-8360-8120058F5309,2022-02-11,350.0,0,account,general,0
9710,1AECC9B6-CBB4-4A3C-843F-5D2B2F001277,2022-02-11,500.0,0,account,general,0
12482,D5F6D6F5-34E7-4D39-9F61-D6932241D0DA,2022-02-11,500.0,1,cards,general,14
3745,7359E58F-BB53-4354-85DE-EFF6175EDE5B,2022-02-12,500.0,1,cards,general,22
7104,A3484CA5-2DA7-4415-BE7E-EE9DE3857710,2022-02-12,2500.0,1,cards,general,14
689,72B86851-7292-4C03-88D9-4B55E5F648B9,2022-02-12,3000.0,1,cards,general,14
734,2ECF8452-12CF-4A50-85DB-9335C84D28EA,2022-02-12,500.0,1,cards,general,14
11180,C39D76D6-A933-4D47-B625-E34DF83B7403,2022-02-12,500.0,1,cards,general,10
5987,F836F738-FB7E-4134-ABA8-B6E9CA1E71EA,2022-02-13,30.0,0,account,general,0
3670,C107D3D8-D7A8-4104-ADA2-6452BF0A32EF,2022-02-13,300.0,1,cards,general,18
10736,5725F3FB-1D4E-4302-8759-3F78D8A807CA,2022-02-13,300.0,1,cards,general,14
12469,43B823C4-AA47-4D65-A0D0-499EFA1FEDEB,2022-02-13,250.0,1,cards,general,15
4011,0AF6102D-7F90-432F-A83D-286278ACFD62,2022-02-14,100.0,0,cards,telic,13
5658,74D5E819-BC8D-4F3E-9BC7-E8EACAFCFD47,2022-02-14,100.0,1,cards,general,0
2421,4A96118B-D2CA-4225-8636-EB22C1F2AAB5,2022-02-14,1000.0,1,cards,general,21
8293,B4F7F5A5-B20E-4FE0-8F0E-060437656916,2022-02-14,400.0,1,cards,general,21
8692,E4E38BB7-F001-46FD-A88B-4596E1D6CCFF,2022-02-14,100.0,1,cards,general,20
4292,28776813-E584-4E8B-88E0-DF262729E214,2022-02-15,495.0,0,account,general,0
11218,0967822A-A5BB-49E3-8063-14AB2890B604,2022-02-15,500.0,1,cards,general,22
1909,6A272E17-E3D5-4C07-B908-799D7F5769CE,2022-02-15,5000.0,1,cards,general,14
7479,343CA5AF-CD0C-497A-B929-4027E59354CD,2022-02-15,5000.0,0,account,general,0
390,C21EAC77-BD6B-45D8-AD5A-656147342344,2022-02-16,500.0,0,cards,telic,12
3726,38FC43EF-E469-4DA5-A5F5-070088C99375,2022-02-16,300.0,1,cards,general,16
6922,2E58A5D3-2987-4419-BBFC-D24D7F452FF4,2022-02-16,300.0,1,cards,general,20
1316,4F9CD5E1-F2D0-4E10-A1CA-DD5E1297B4C2,2022-02-16,500.0,1,cards,general,17
6378,142FA53C-F633-43D8-B676-5E5E4C74188D,2022-02-16,200.0,0,account,general,0
5569,699D76D6-8691-469F-8087-04444A7CE427,2022-02-16,100.0,0,account,general,0
6401,4ECB767F-8830-497B-B395-851D4EACD1F8,2022-02-16,1500.0,1,cards,general,15
12649,45E3B772-C97C-472B-BDD3-DA72CA9558AB,2022-02-17,1000.0,0,account,general,0
10806,C55EA1E0-0318-429C-AA8E-7F17D54A7A19,2022-02-17,100.0,0,cards,telic,9
3897,F078657B-7643-4F20-9B77-4DB7AD4A9920,2022-02-17,2000.0,1,cards,general,22
4354,BD2BF4D8-8083-49E8-8A7F-E3F6ED5A5C76,2022-02-17,500.0,1,cards,general,16
8101,6207CED7-C969-4302-A0DC-42F05C566D3D,2022-02-17,500.0,0,account,general,0
6906,A33639B1-AE96-4BE3-81AD-446E3D889DDE,2022-02-17,100.0,0,account,general,0
13610,CC65F6F5-A0B0-42F3-A81B-95289AB7E031,2022-02-17,1000.0,0,cards,general,0
1246,3A1FE94C-DBFC-4E6B-A0F7-5C3F52C4EB63,2022-02-17,100.0,1,cards,general,14
8065,BCF7F07A-7CBD-412F-86F6-21F26CD110D2,2022-02-17,100.0,1,cards,general,22
12652,97F2D353-B0FF-42B0-8EB1-D3717058EAD4,2022-02-17,1000.0,1,cards,general,10
13038,F1CE2614-B453-4817-9850-51FB6CA679F0,2022-02-18,500.0,1,cards,general,9
1172,B6B63ADB-4FA7-4BB2-BD30-6FA287CEA458,2022-02-18,200.0,1,cards,general,10
7299,A797E081-72CE-4CF3-8BB3-E98650DFECF5,2022-02-18,300.0,1,cards,general,20
7148,3D213D6D-0466-44E1-A7EC-EF4214BCB930,2022-02-18,1000.0,1,cards,general,15
18,126C89A1-A19E-40BF-BFAB-C756C9D7F923,2022-02-18,100.0,1,cards,general,0
2448,29DD1443-1419-416E-97AB-83E7DF205D14,2022-02-18,300.0,1,cards,general,10
1383,E674F8AF-2ECD-4253-9AC5-761F2D641205,2022-02-18,2500.0,1,cards,general,14
4974,2757CAE1-79DF-4D22-8B80-2886279B39AB,2022-02-19,3000.0,1,cards,general,19
7778,05343F01-7D7A-4147-8ECE-74F6F8DA69A8,2022-02-19,1000.0,1,cards,general,12
5184,B52C248B-D029-487C-BDD1-8C89B916FAD2,2022-02-19,200.0,1,cards,general,22
4111,54A2C5E2-6685-4B2E-8E2A-FC503D9D2144,2022-02-19,100.0,1,cards,general,6
875,EA4541C6-9E2E-4842-A084-A20B54994BD9,2022-02-19,100.0,0,account,general,0
319,BA5CFF99-D961-413D-BC83-E4CF201D0346,2022-02-19,500.0,1,cards,general,19
6480,0CE13D75-2831-47B5-8E7C-E66E084DEE93,2022-02-20,100.0,1,cards,general,15
3811,EFAA5E8F-A952-47B8-AB60-FE11DCACA613,2022-02-20,500.0,1,cards,general,9
10737,94F524B8-8087-4B9F-B26E-58F23FB6611B,2022-02-20,500.0,1,cards,general,22
11046,69613503-5B71-4690-ACB5-8E783FF915B4,2022-02-20,1000.0,0,account,general,0
6058,A017B846-2D16-4C70-9F8F-2577BA977DF8,2022-02-21,100.0,1,cards,general,12
11610,29C3BACA-9D03-45DB-8FB8-3BD9F54DA2B8,2022-02-21,300.0,1,cards,general,1
3983,C3FEBA9D-A9B5-4CC2-B97E-040E552C2C66,2022-02-22,100.0,1,cards,general,14
